wavname,start,end
./wavs/garb/cn/data_thchs30/train/C21_665.wav,4489,53379
./wavs/garb/en/LibriSpeech/train-clean-360/2348/143895/2348-143895-0087.flac,3816,41409
./wavs/garb/en/LibriSpeech/train-clean-360/480/127525/480-127525-0018.flac,128708,159799
./wavs/garb/en/LibriSpeech/train-clean-360/38/121024/38-121024-0022.flac,92352,206581
./wavs/garb/en/LibriSpeech/train-clean-360/6683/63841/6683-63841-0031.flac,84838,158752
./wavs/garb/en/LibriSpeech/train-clean-360/1259/137770/1259-137770-0034.flac,60280,102234
./wavs/garb/cn/data_thchs30/train/A11_130.wav,13865,62181
./wavs/garb/cn/data_thchs30/test/D7_945.wav,63946,92585
./wavs/garb/en/LibriSpeech/train-clean-360/4433/16802/4433-16802-0028.flac,32342,63172
./wavs/garb/en/LibriSpeech/train-clean-360/2570/157243/2570-157243-0003.flac,111775,153900
./wavs/garb/en/LibriSpeech/train-clean-360/8742/245708/8742-245708-0007.flac,4824,50965
./wavs/garb/en/LibriSpeech/train-clean-360/7498/99156/7498-99156-0014.flac,161320,232557
./wavs/garb/en/LibriSpeech/train-clean-360/4734/220951/4734-220951-0032.flac,124723,147592
./wavs/garb/en/LibriSpeech/train-clean-360/2573/178450/2573-178450-0031.flac,198325,258096
./wavs/garb/cn/data_thchs30/train/C6_742.wav,27402,66522
./wavs/garb/en/LibriSpeech/train-clean-360/5660/101883/5660-101883-0018.flac,3624,45145
./wavs/garb/cn/data_thchs30/train/A2_16.wav,85809,131068
./wavs/garb/en/LibriSpeech/train-clean-360/2531/156724/2531-156724-0015.flac,136921,204617
./wavs/garb/en/LibriSpeech/train-clean-100/289/121665/289-121665-0030.flac,71455,191961
./wavs/garb/cn/data_thchs30/test/D8_773.wav,5795,55017
./wavs/garb/cn/data_thchs30/data/C6_748.wav,26949,62054
./wavs/garb/cn/data_thchs30/data/D21_843.wav,82214,115556
./wavs/garb/en/LibriSpeech/train-clean-100/2514/149482/2514-149482-0081.flac,166435,198846
./wavs/garb/en/LibriSpeech/train-clean-100/403/128339/403-128339-0013.flac,40006,71810
./wavs/garb/cn/data_thchs30/data/A19_85.wav,94137,136918
./wavs/garb/en/LibriSpeech/train-clean-360/2598/4654/2598-4654-0004.flac,23484,44031
./wavs/garb/en/LibriSpeech/train-clean-360/6032/58192/6032-58192-0011.flac,100573,166462
./wavs/garb/en/LibriSpeech/train-clean-360/3446/176270/3446-176270-0016.flac,147532,208072
./wavs/garb/en/LibriSpeech/train-clean-360/8075/279239/8075-279239-0026.flac,162721,215995
./wavs/garb/cn/data_thchs30/train/A34_228.wav,90452,147137
./wavs/garb/en/LibriSpeech/train-clean-360/8705/290363/8705-290363-0031.flac,99469,153024
./wavs/garb/en/LibriSpeech/train-clean-360/1413/121799/1413-121799-0102.flac,132260,181188
./wavs/garb/cn/data_thchs30/data/D6_821.wav,51905,129716
./wavs/garb/cn/data_thchs30/train/A14_228.wav,87243,145943
./wavs/garb/cn/data_thchs30/data/B31_323.wav,60091,82215
./wavs/garb/en/LibriSpeech/train-clean-360/5126/34483/5126-34483-0023.flac,107175,203218
./wavs/garb/cn/data_thchs30/train/B6_397.wav,88880,132835
./wavs/garb/en/LibriSpeech/train-clean-360/1058/133263/1058-133263-0036.flac,131662,179835
./wavs/garb/en/LibriSpeech/train-clean-360/6157/40556/6157-40556-0091.flac,198828,248845
./wavs/garb/en/LibriSpeech/train-clean-360/716/129582/716-129582-0018.flac,113517,188009
./wavs/garb/en/LibriSpeech/train-clean-100/163/122947/163-122947-0064.flac,130214,176143
./wavs/garb/cn/data_thchs30/data/B31_443.wav,44128,147369
./wavs/garb/en/LibriSpeech/train-clean-100/32/21634/32-21634-0004.flac,103183,184653
./wavs/garb/cn/data_thchs30/train/A13_90.wav,94368,157741
./wavs/garb/en/LibriSpeech/train-clean-360/1944/159230/1944-159230-0034.flac,116780,138224
./wavs/garb/en/LibriSpeech/train-clean-360/597/134789/597-134789-0008.flac,148332,192724
./wavs/garb/cn/data_thchs30/test/D31_968.wav,13261,47851
./wavs/garb/cn/data_thchs30/train/A19_69.wav,101403,148444
./wavs/garb/en/LibriSpeech/train-clean-360/4854/24732/4854-24732-0000.flac,121735,180908
./wavs/garb/cn/data_thchs30/data/B32_317.wav,11651,69669
./wavs/garb/en/LibriSpeech/train-clean-360/6458/232057/6458-232057-0034.flac,2629,27704
./wavs/garb/cn/data_thchs30/train/C6_626.wav,41989,87732
./wavs/garb/en/LibriSpeech/train-clean-360/1913/147989/1913-147989-0034.flac,78949,140546
./wavs/garb/cn/data_thchs30/train/C6_542.wav,95740,141042
./wavs/garb/cn/data_thchs30/data/A7_19.wav,20238,124530
./wavs/garb/en/LibriSpeech/train-clean-360/7475/232691/7475-232691-0008.flac,41362,108146
./wavs/garb/cn/data_thchs30/data/C22_639.wav,68936,150874
./wavs/garb/en/LibriSpeech/train-clean-100/6529/62556/6529-62556-0049.flac,96469,133104
./wavs/garb/en/LibriSpeech/train-clean-360/731/365/731-365-0029.flac,82465,170063
./wavs/garb/en/LibriSpeech/train-clean-360/2012/139355/2012-139355-0033.flac,86872,134318
./wavs/garb/en/LibriSpeech/train-clean-360/7117/86710/7117-86710-0012.flac,163243,184742
./wavs/garb/en/LibriSpeech/train-clean-360/1779/142733/1779-142733-0069.flac,3141,74587
./wavs/garb/cn/data_thchs30/train/B6_499.wav,58899,91547
./wavs/garb/en/LibriSpeech/train-clean-100/89/218/89-218-0052.flac,136998,160024
./wavs/garb/en/LibriSpeech/train-clean-360/4222/12898/4222-12898-0016.flac,88254,172111
./wavs/garb/en/LibriSpeech/train-clean-360/6206/14958/6206-14958-0050.flac,99019,173682
./wavs/garb/en/LibriSpeech/train-clean-360/511/131226/511-131226-0046.flac,78085,123090
./wavs/garb/en/LibriSpeech/train-clean-360/5935/43305/5935-43305-0009.flac,9365,132611
./wavs/garb/cn/data_thchs30/train/B2_427.wav,87697,146951
./wavs/garb/cn/data_thchs30/data/C18_713.wav,81074,140067
./wavs/garb/en/LibriSpeech/train-clean-360/408/122806/408-122806-0078.flac,123005,241048
./wavs/garb/en/LibriSpeech/train-clean-360/803/139753/803-139753-0023.flac,85670,139257
./wavs/garb/en/LibriSpeech/train-clean-360/3816/19585/3816-19585-0017.flac,145017,245743
./wavs/garb/cn/data_thchs30/train/A23_17.wav,44067,122735
./wavs/garb/en/LibriSpeech/train-clean-360/4519/80189/4519-80189-0016.flac,175130,215741
./wavs/garb/en/LibriSpeech/train-clean-360/475/125002/475-125002-0025.flac,139066,176893
./wavs/garb/en/LibriSpeech/train-clean-360/6993/83607/6993-83607-0032.flac,128122,159312
./wavs/garb/cn/data_thchs30/train/C19_635.wav,68851,132369
./wavs/garb/cn/data_thchs30/data/B11_488.wav,43831,65240
./wavs/garb/cn/data_thchs30/train/C4_734.wav,66250,99643
./wavs/garb/en/LibriSpeech/train-clean-100/2817/142371/2817-142371-0049.flac,5788,48235
./wavs/garb/cn/data_thchs30/data/A2_201.wav,103223,144306
./wavs/garb/en/LibriSpeech/train-clean-360/4278/13269/4278-13269-0035.flac,60928,159156
./wavs/garb/en/LibriSpeech/train-clean-360/4010/10801/4010-10801-0022.flac,59812,107436
./wavs/garb/en/LibriSpeech/train-clean-360/1382/130516/1382-130516-0022.flac,65877,109172
./wavs/garb/en/LibriSpeech/train-clean-360/968/122544/968-122544-0020.flac,107354,156366
./wavs/garb/cn/data_thchs30/train/B33_255.wav,108000,145044
./wavs/garb/cn/data_thchs30/data/B15_326.wav,8207,68749
./wavs/garb/cn/data_thchs30/data/D4_835.wav,19650,90348
./wavs/garb/en/LibriSpeech/train-clean-100/7859/102518/7859-102518-0008.flac,80165,177500
./wavs/garb/en/LibriSpeech/train-clean-100/6385/34655/6385-34655-0003.flac,204571,240196
./wavs/garb/en/LibriSpeech/train-clean-360/899/126233/899-126233-0036.flac,78204,99426
./wavs/garb/cn/data_thchs30/data/D31_846.wav,53852,110369
./wavs/garb/en/LibriSpeech/train-clean-360/6497/234067/6497-234067-0003.flac,123197,193776
./wavs/garb/en/LibriSpeech/train-clean-360/1913/147989/1913-147989-0017.flac,62806,101237
./wavs/garb/en/LibriSpeech/train-clean-360/4770/25951/4770-25951-0053.flac,105309,242173
./wavs/garb/en/LibriSpeech/train-clean-360/8401/280380/8401-280380-0110.flac,130269,192567
./wavs/garb/cn/data_thchs30/train/C17_630.wav,14415,52486
./wavs/garb/en/LibriSpeech/train-clean-100/27/124992/27-124992-0024.flac,4552,36068
./wavs/garb/cn/data_thchs30/train/B22_444.wav,21336,91062
./wavs/garb/en/LibriSpeech/train-clean-100/405/130894/405-130894-0023.flac,55632,89946
./wavs/garb/cn/data_thchs30/train/A13_79.wav,72771,110924
./wavs/garb/en/LibriSpeech/train-clean-100/5390/24512/5390-24512-0026.flac,123099,214621
./wavs/garb/cn/data_thchs30/data/C18_727.wav,18433,88573
./wavs/garb/en/LibriSpeech/train-clean-360/968/122544/968-122544-0028.flac,37869,117871
./wavs/garb/cn/data_thchs30/data/D32_995.wav,24284,65718
./wavs/garb/en/LibriSpeech/train-clean-100/307/127535/307-127535-0035.flac,4520,21056
./wavs/garb/cn/data_thchs30/test/D4_936.wav,91567,155195
./wavs/garb/en/LibriSpeech/train-clean-100/87/121553/87-121553-0107.flac,85794,118381
./wavs/garb/cn/data_thchs30/train/A19_225.wav,7831,79587
./wavs/garb/en/LibriSpeech/train-clean-360/8887/281472/8887-281472-0003.flac,113077,153316
./wavs/garb/en/LibriSpeech/train-clean-360/4071/176278/4071-176278-0035.flac,73958,84576
./wavs/garb/en/LibriSpeech/train-clean-360/3446/176270/3446-176270-0003.flac,146268,197297
./wavs/garb/en/LibriSpeech/train-clean-360/2045/158081/2045-158081-0059.flac,102678,153955
./wavs/garb/en/LibriSpeech/train-clean-360/1668/136271/1668-136271-0008.flac,105502,163125
./wavs/garb/cn/data_thchs30/train/A34_57.wav,97192,142136
./wavs/garb/cn/data_thchs30/train/C22_600.wav,95777,122054
./wavs/garb/en/LibriSpeech/train-clean-360/1422/146123/1422-146123-0009.flac,83677,104503
./wavs/garb/cn/data_thchs30/data/A19_134.wav,38244,73124
./wavs/garb/en/LibriSpeech/train-clean-360/4335/15081/4335-15081-0037.flac,117808,194424
./wavs/garb/en/LibriSpeech/train-clean-360/359/128761/359-128761-0044.flac,39066,68813
./wavs/garb/en/LibriSpeech/train-clean-100/6437/66172/6437-66172-0032.flac,42649,100344
./wavs/garb/cn/data_thchs30/data/C23_607.wav,119139,163216
./wavs/garb/en/LibriSpeech/train-clean-360/5039/1189/5039-1189-0073.flac,60186,116344
./wavs/garb/cn/data_thchs30/train/B2_330.wav,55061,99861
./wavs/garb/cn/data_thchs30/data/A14_163.wav,58334,132783
./wavs/garb/en/LibriSpeech/train-clean-360/246/122825/246-122825-0021.flac,96640,176940
./wavs/garb/en/LibriSpeech/train-clean-360/3221/9174/3221-9174-0028.flac,136123,238972
./wavs/garb/en/LibriSpeech/train-clean-100/1455/138263/1455-138263-0056.flac,153838,254721
./wavs/garb/en/LibriSpeech/train-clean-360/3105/166683/3105-166683-0038.flac,79307,155608
./wavs/garb/en/LibriSpeech/train-clean-360/2137/155944/2137-155944-0023.flac,176067,213657
./wavs/garb/en/LibriSpeech/train-clean-100/6147/34605/6147-34605-0015.flac,3245,36850
./wavs/garb/en/LibriSpeech/train-clean-360/7383/95441/7383-95441-0014.flac,134593,246457
./wavs/garb/en/LibriSpeech/train-clean-360/8300/275128/8300-275128-0065.flac,85290,157208
./wavs/garb/en/LibriSpeech/train-clean-360/7777/106367/7777-106367-0042.flac,99910,129473
./wavs/garb/en/LibriSpeech/train-clean-360/708/129393/708-129393-0022.flac,83794,125639
./wavs/garb/en/LibriSpeech/train-clean-100/441/128982/441-128982-0036.flac,171269,263617
./wavs/garb/cn/data_thchs30/train/C22_534.wav,58383,105752
./wavs/garb/cn/data_thchs30/dev/A6_77.wav,39153,70840
./wavs/garb/cn/data_thchs30/train/A19_23.wav,84597,142186
./wavs/garb/en/LibriSpeech/train-clean-360/6904/262291/6904-262291-0010.flac,70002,110967
./wavs/garb/cn/data_thchs30/data/B7_404.wav,76134,96299
./wavs/garb/cn/data_thchs30/train/A32_52.wav,44758,88969
./wavs/garb/en/LibriSpeech/train-clean-360/511/131228/511-131228-0019.flac,3067,49112
./wavs/garb/cn/data_thchs30/data/B15_427.wav,110869,137165
./wavs/garb/cn/data_thchs30/data/C32_519.wav,17098,99722
./wavs/garb/en/LibriSpeech/train-clean-360/7809/108638/7809-108638-0116.flac,106978,146780
./wavs/garb/en/LibriSpeech/train-clean-360/2882/147159/2882-147159-0054.flac,56694,133621
./wavs/garb/cn/data_thchs30/data/A22_212.wav,91507,117013
./wavs/garb/en/LibriSpeech/train-clean-360/7520/258954/7520-258954-0048.flac,79176,99514
./wavs/garb/en/LibriSpeech/train-clean-360/7705/101578/7705-101578-0018.flac,103357,146602
./wavs/garb/en/LibriSpeech/train-clean-360/3922/723/3922-723-0012.flac,57043,80158
./wavs/garb/en/LibriSpeech/train-clean-360/2494/156017/2494-156017-0000.flac,92118,109092
./wavs/garb/en/LibriSpeech/train-clean-360/54/121080/54-121080-0043.flac,121725,166764
./wavs/garb/en/LibriSpeech/train-clean-100/3240/131231/3240-131231-0084.flac,99682,163502
./wavs/garb/cn/data_thchs30/data/B31_394.wav,61881,93717
./wavs/garb/en/LibriSpeech/train-clean-360/5985/63885/5985-63885-0004.flac,73023,116087
./wavs/garb/en/LibriSpeech/train-clean-100/250/140277/250-140277-0002.flac,62913,113419
./wavs/garb/cn/data_thchs30/train/C12_654.wav,12323,40146
./wavs/garb/en/LibriSpeech/train-clean-100/8630/305213/8630-305213-0030.flac,184958,252659
./wavs/garb/en/LibriSpeech/train-clean-360/7991/102381/7991-102381-0017.flac,152848,203756
./wavs/garb/en/LibriSpeech/train-clean-360/2775/160958/2775-160958-0052.flac,120182,169457
./wavs/garb/cn/data_thchs30/data/D8_785.wav,6623,71364
./wavs/garb/en/LibriSpeech/train-clean-360/6317/54487/6317-54487-0100.flac,92168,156886
./wavs/garb/cn/data_thchs30/test/D21_889.wav,43357,115233
./wavs/garb/en/LibriSpeech/train-clean-360/90/121085/90-121085-0051.flac,46567,126276
./wavs/garb/cn/data_thchs30/data/B31_309.wav,94579,159311
./wavs/garb/en/LibriSpeech/train-clean-360/1923/161972/1923-161972-0036.flac,62127,114907
./wavs/garb/en/LibriSpeech/train-clean-100/8063/274115/8063-274115-0015.flac,78201,150334
./wavs/garb/cn/data_thchs30/dev/A7_205.wav,31896,62987
./wavs/garb/cn/data_thchs30/test/D8_958.wav,3283,73816
./wavs/garb/cn/data_thchs30/data/C23_673.wav,41101,87426
./wavs/garb/cn/data_thchs30/data/A4_134.wav,12568,45592
./wavs/garb/cn/data_thchs30/train/C31_714.wav,50027,91560
./wavs/garb/en/LibriSpeech/train-clean-100/3830/12531/3830-12531-0015.flac,70361,115980
./wavs/garb/cn/data_thchs30/data/A2_208.wav,9721,58776
./wavs/garb/cn/data_thchs30/train/C22_572.wav,80281,120119
./wavs/garb/cn/data_thchs30/data/A36_11.wav,94086,123519
./wavs/garb/en/LibriSpeech/train-clean-360/525/126965/525-126965-0082.flac,3708,54076
./wavs/garb/cn/data_thchs30/train/A34_24.wav,46995,89587
./wavs/garb/cn/data_thchs30/test/D6_884.wav,5996,38191
./wavs/garb/cn/data_thchs30/test/D6_775.wav,110545,139437
./wavs/garb/en/LibriSpeech/train-clean-360/1705/142318/1705-142318-0049.flac,100475,188212
./wavs/garb/en/LibriSpeech/train-clean-100/2159/179156/2159-179156-0009.flac,100493,174581
./wavs/garb/en/LibriSpeech/train-clean-360/159/135897/159-135897-0044.flac,145632,177323
./wavs/garb/cn/data_thchs30/train/B15_312.wav,59872,119486
./wavs/garb/en/LibriSpeech/train-clean-100/4830/25898/4830-25898-0011.flac,66574,101354
./wavs/garb/en/LibriSpeech/train-clean-360/6567/53342/6567-53342-0008.flac,97116,201268
./wavs/garb/en/LibriSpeech/train-clean-360/8705/290363/8705-290363-0071.flac,86810,169587
./wavs/garb/en/LibriSpeech/train-clean-360/1323/138548/1323-138548-0018.flac,67726,154042
./wavs/garb/en/LibriSpeech/train-clean-360/1649/150127/1649-150127-0033.flac,77599,145382
./wavs/garb/en/LibriSpeech/train-clean-360/3379/132592/3379-132592-0046.flac,68795,120105
./wavs/garb/en/LibriSpeech/train-clean-360/3513/163607/3513-163607-0011.flac,37931,80789
./wavs/garb/en/LibriSpeech/train-clean-100/1455/138263/1455-138263-0052.flac,182741,257048
./wavs/garb/en/LibriSpeech/train-clean-360/8195/117382/8195-117382-0012.flac,114894,141243
./wavs/garb/en/LibriSpeech/train-clean-360/1025/92814/1025-92814-0010.flac,148744,206193
./wavs/garb/cn/data_thchs30/train/A6_156.wav,91366,137478
./wavs/garb/en/LibriSpeech/train-clean-100/3440/171009/3440-171009-0027.flac,164469,215055
./wavs/garb/en/LibriSpeech/train-clean-360/335/125951/335-125951-0018.flac,8902,30109
./wavs/garb/cn/data_thchs30/data/D7_997.wav,117567,153265
./wavs/garb/cn/data_thchs30/train/C22_631.wav,68472,108120
./wavs/garb/en/LibriSpeech/train-clean-360/3082/165428/3082-165428-0025.flac,116279,152078
./wavs/garb/en/LibriSpeech/train-clean-100/4830/25898/4830-25898-0053.flac,105537,145797
./wavs/garb/en/LibriSpeech/train-clean-360/4848/28247/4848-28247-0001.flac,85367,155157
./wavs/garb/en/LibriSpeech/train-clean-100/3486/166424/3486-166424-0022.flac,85678,112812
./wavs/garb/en/LibriSpeech/train-clean-100/1841/159771/1841-159771-0028.flac,19393,59053
./wavs/garb/en/LibriSpeech/train-clean-360/1903/132499/1903-132499-0019.flac,121876,164527
./wavs/garb/en/LibriSpeech/train-clean-100/5561/39621/5561-39621-0034.flac,50586,79655
./wavs/garb/en/LibriSpeech/train-clean-360/3118/5912/3118-5912-0048.flac,148862,239739
./wavs/garb/en/LibriSpeech/train-clean-360/451/126829/451-126829-0000.flac,169684,249488
./wavs/garb/cn/data_thchs30/train/A13_2.wav,59470,106168
./wavs/garb/cn/data_thchs30/data/A32_206.wav,35446,62621
./wavs/garb/en/LibriSpeech/train-clean-360/8824/279153/8824-279153-0023.flac,123482,193641
./wavs/garb/cn/data_thchs30/data/B22_407.wav,40362,87227
./wavs/garb/en/LibriSpeech/train-clean-360/1323/138548/1323-138548-0024.flac,105583,203240
./wavs/garb/cn/data_thchs30/train/A22_35.wav,10594,63311
./wavs/garb/en/LibriSpeech/train-clean-360/6235/36641/6235-36641-0039.flac,42333,67742
./wavs/garb/en/LibriSpeech/train-clean-100/403/128339/403-128339-0052.flac,8546,33532
./wavs/garb/en/LibriSpeech/train-clean-360/2920/156224/2920-156224-0015.flac,43952,82256
./wavs/garb/cn/data_thchs30/data/D7_788.wav,9722,28693
./wavs/garb/cn/data_thchs30/test/D31_834.wav,83080,131207
./wavs/garb/cn/data_thchs30/train/C21_673.wav,29889,69080
./wavs/garb/en/LibriSpeech/train-clean-360/5660/101884/5660-101884-0028.flac,170905,241034
./wavs/garb/cn/data_thchs30/data/A19_13.wav,52011,87668
./wavs/garb/en/LibriSpeech/train-clean-360/4806/26895/4806-26895-0006.flac,63824,93956
./wavs/garb/cn/data_thchs30/test/D32_821.wav,60358,141133
./wavs/garb/cn/data_thchs30/data/D21_800.wav,122293,174721
./wavs/garb/en/LibriSpeech/train-clean-100/7226/86964/7226-86964-0058.flac,122560,163743
./wavs/garb/en/LibriSpeech/train-clean-360/7717/104491/7717-104491-0035.flac,107994,150497
./wavs/garb/en/LibriSpeech/train-clean-360/7398/98880/7398-98880-0017.flac,69626,106778
./wavs/garb/en/LibriSpeech/train-clean-360/4222/187006/4222-187006-0012.flac,63888,160550
./wavs/garb/cn/data_thchs30/train/A14_178.wav,109996,154371
./wavs/garb/en/LibriSpeech/train-clean-360/2149/8912/2149-8912-0027.flac,125642,214725
./wavs/garb/en/LibriSpeech/train-clean-360/5606/54667/5606-54667-0004.flac,145165,200845
./wavs/garb/en/LibriSpeech/train-clean-360/8855/283228/8855-283228-0001.flac,144045,196649
./wavs/garb/cn/data_thchs30/data/A7_198.wav,94710,128350
./wavs/garb/cn/data_thchs30/train/A8_194.wav,94846,127324
./wavs/garb/en/LibriSpeech/train-clean-360/8605/291172/8605-291172-0010.flac,59089,100065
./wavs/garb/en/LibriSpeech/train-clean-360/8677/246948/8677-246948-0005.flac,86504,137391
./wavs/garb/cn/data_thchs30/test/D8_909.wav,6773,64791
./wavs/garb/en/LibriSpeech/train-clean-360/4148/183988/4148-183988-0016.flac,132747,179519
./wavs/garb/en/LibriSpeech/train-clean-360/2256/137628/2256-137628-0023.flac,95585,108664
./wavs/garb/cn/data_thchs30/train/B11_409.wav,3692,59476
./wavs/garb/en/LibriSpeech/train-clean-360/3869/700/3869-700-0043.flac,181482,209794
./wavs/garb/en/LibriSpeech/train-clean-360/119/129515/119-129515-0012.flac,108379,175780
./wavs/garb/cn/data_thchs30/data/D12_995.wav,7381,95049
./wavs/garb/en/LibriSpeech/train-clean-360/5139/61422/5139-61422-0020.flac,109120,156807
./wavs/garb/en/LibriSpeech/train-clean-100/163/122947/163-122947-0051.flac,132950,221123
./wavs/garb/cn/data_thchs30/data/C14_630.wav,72295,139510
./wavs/garb/en/LibriSpeech/train-clean-360/5637/41170/5637-41170-0009.flac,138837,197295
./wavs/garb/en/LibriSpeech/train-clean-360/1571/141320/1571-141320-0019.flac,34496,68075
./wavs/garb/en/LibriSpeech/train-clean-360/711/187466/711-187466-0028.flac,98523,113607
./wavs/garb/cn/data_thchs30/data/D32_826.wav,11143,56142
./wavs/garb/cn/data_thchs30/test/D13_884.wav,10234,58205
./wavs/garb/cn/data_thchs30/data/D8_987.wav,45635,107790
./wavs/garb/en/LibriSpeech/train-clean-360/1422/146111/1422-146111-0038.flac,176182,213476
./wavs/garb/en/LibriSpeech/train-clean-100/118/121721/118-121721-0026.flac,95135,153982
./wavs/garb/en/LibriSpeech/train-clean-360/1779/142733/1779-142733-0016.flac,80968,127392
./wavs/garb/en/LibriSpeech/train-clean-100/5652/39938/5652-39938-0045.flac,8874,75188
